iata,name,city,state,country,latitude,longitude
O69,USBP,Petaluma,CA,USA,38.2578325,-122.6055406
O70,USBP,Jackson,CA,USA,38.37680111,-120.7939075
O81,USBP,Tulelake,CA,USA,41.88738,-121.3594331
O85,USBP,Redding,CA,USA,40.57487278,-122.4080642
O86,USBP,Trinity Center,CA,USA,40.98320111,-122.6941889
O88,USBP,Rio Vista,CA,USA,38.1935,-121.7023889
O89,USBP,Fall River Mills,CA,USA,41.01877417,-121.4333136
OAJ,USBP,Jacksonville,NC,USA,34.82916444,-77.61213778
OAK,USBP,Oakland,CA,USA,37.72129083,-122.2207167
OAR,USBP,Marina,CA,USA,36.68190278,-121.7624492
OBE,USBP,Okeechobee,FL,USA,27.26282306,-80.84978306
OBU,USBP,Kobuk,AK,USA,66.90917056,-156.8610575
OCF,USBP,Ocala,FL,USA,29.17261111,-82.22416667
OCH,USBP,Nacogdoches,TX,USA,31.57802778,-94.70954167
OCQ,USBP,Oconto,WI,USA,44.8735825,-87.9090525
OCW,USBP,Washington,NC,USA,35.57046806,-77.04981306
ODO,USBP,Odessa,TX,USA,31.92056722,-102.3870892
ODX,USBP,Ord,NE,USA,41.62425,-98.95236111
OEB,USBP,Coldwater,MI,USA,41.93344861,-85.052585
OEL,USBP,Oakley,KS,USA,39.10994444,-100.8164444
OEO,USBP,Osceola,WI,USA,45.30858944,-92.69008056
OFK,USBP,Norfolk,NE,USA,41.98546389,-97.43511111
OFP,USBP,Richmond,VA,USA,37.7080325,-77.43601028
OGA,USBP,Ogallala,NE,USA,41.11961111,-101.7689444
OGB,USBP,Orangeburg,SC,USA,33.46094444,-80.85891667
OGD,USBP,Ogden,UT,USA,41.19594417,-112.012175
OGG,USBP,Kahului,HI,USA,20.89864972,-156.4304578
OGM,USBP,Ontonagon,MI,USA,46.84547028,-89.36708806
OGS,USBP,Ogdensburg,NY,USA,44.68185361,-75.46549917
OH17,USBP,Napoleon,OH,USA,41.37427778,-84.06791667
OH21,USBP,Norwalk,OH,USA,41.24476583,-82.55122722
OH30,USBP,Put In Bay,OH,USA,41.63674333,-82.82833333
OIC,USBP,Norwich,NY,USA,42.56655417,-75.52411167
OIN,USBP,Oberlin,KS,USA,39.83378278,-100.5394236
OJC,USBP,Olathe,KS,USA,38.84760194,-94.73758583
OKB,USBP,Oceanside,CA,USA,33.21797639,-117.3515075
OKC,USBP,Oklahoma City,OK,USA,35.39308833,-97.60073389
OKK,USBP,Kokomo,IN,USA,40.5281775,-86.05899
OKM,USBP,Okmulgee,OK,USA,35.66813889,-95.94869444
OKS,USBP,Oshkosh,NE,USA,41.40097222,-102.3550278
OKV,USBP,Winchester,VA,USA,39.14352139,-78.14444444
OKZ,USBP,Sandersville,GA,USA,32.96672222,-82.83816667
OLD,USBP,Old Town,ME,USA,44.9525,-68.67433333
OLE,USBP,Olean,NY,USA,42.24006611,-78.371685
OLF,USBP,Wolf Point,MT,USA,48.09451778,-105.5750536
OLM,USBP,Olympia,WA,USA,46.9705,-122.9022083
OLS,USBP,Nogales,AZ,USA,31.41772222,-110.8478889
OLU,USBP,Columbus,NE,USA,41.448,-97.34263889
OLV,USBP,Olive Branch,MS,USA,34.97875,-89.78683333
OLY,USBP,Olney-Noble,IL,USA,38.72182722,-88.17643278
OLZ,USBP,Oelwein,IA,USA,42.68084472,-91.97447833
OMA,USBP,Omaha,NE,USA,41.30251861,-95.89417306
OME,USBP,Nome,AK,USA,64.51220222,-165.4452458
OMH,USBP,Orange,VA,USA,38.24721639,-78.04561028
OMK,USBP,Omak,WA,USA,48.46440222,-119.5180503
OMN,USBP,Ormond Beach,FL,USA,29.30113889,-81.11380556
ONA,USBP,Winona,MN,USA,44.07721306,-91.70831694
ONL,USBP,O Neill,NE,USA,42.46988889,-98.68805556
ONM,USBP,Socorro,NM,USA,34.02247222,-106.9031389
ONO,USBP,Ontario,OR,USA,44.02052417,-117.013635
ONP,USBP,Newport,OR,USA,44.58036111,-124.0579167
ONT,USBP,Ontario,CA,USA,34.056,-117.6011944
ONY,USBP,Olney,TX,USA,33.35088056,-98.81916667
ONZ,USBP,Detroit - Grosse Ile,MI,USA,42.09860472,-83.16105861
OOA,USBP,Oskaloosa,IA,USA,41.22614944,-92.49388278
OOH,USBP,Hoonah,AK,USA,58.11215944,-135.451805
OOK,USBP,Toksook Bay,AK,USA,60.53337639,-165.1139636
OPF,USBP,Miami,FL,USA,25.907,-80.27838889
OPL,USBP,Opelousas,LA,USA,30.55840556,-92.099375
OPN,USBP,Thomaston,GA,USA,32.95458861,-84.26315222
OQU,USBP,North Kingstown,RI,USA,41.5971525,-71.41215333
OQW,USBP,Maquoketa,IA,USA,42.050075,-90.73880472
OR33,USBP,Boardman,OR,USA,45.814825,-119.8205006
ORB,USBP,Orr,MN,USA,48.01592194,-92.85605139
ORC,USBP,Orange City,IA,USA,42.99026444,-96.06279667
ORD,USBP,Chicago,IL,USA,41.979595,-87.90446417
ORE,USBP,Orange,MA,USA,42.57011889,-72.28860667
ORF,USBP,Norfolk,VA,USA,36.89461111,-76.20122222
ORG,USBP,Orange,TX,USA,30.06916667,-93.80091667
ORH,USBP,Worcester,MA,USA,42.26733944,-71.87570944
ORI,USBP,Port Lions,AK,USA,57.8853775,-152.8461011
ORL,USBP,Orlando,FL,USA,28.54547222,-81.33294444
ORS,USBP,Eastsound,WA,USA,48.70816,-122.9137961
ORT,USBP,Northway,AK,USA,62.96133361,-141.9291369
ORV,USBP,Noorvik,AK,USA,66.82852667,-161.0277908
OSC,USBP,Oscoda,MI,USA,44.45260972,-83.38036389
OSH,USBP,Oshkosh,WI,USA,43.98436639,-88.55705944
OSU,USBP,Columbus,OH,USA,40.07977778,-83.07302778
OSX,USBP,Kosciusko,MS,USA,33.09025889,-89.54201722
OTG,USBP,Worthington,MN,USA,43.65506611,-95.57920917
OTH,USBP,North Bend,OR,USA,43.41713889,-124.2460278
OTM,USBP,Ottumwa,IA,USA,41.10659611,-92.44793972
OTZ,USBP,Kotzebue,AK,USA,66.88467694,-162.5985497
OUN,USBP,Norman,OK,USA,35.24556444,-97.47212861
OVE,USBP,Oroville,CA,USA,39.48775,-121.622
OVO,USBP,North Vernon,IN,USA,39.04563667,-85.60533
OVS,USBP,Boscobel,WI,USA,43.16063056,-90.67421833
OWA,USBP,Owatonna,MN,USA,44.12339722,-93.26061667
OWB,USBP,Owensboro,KY,USA,37.74011111,-87.16683333
OWD,USBP,Norwood,MA,USA,42.19079694,-71.17310389
OWI,USBP,Ottawa,KS,USA,38.53866667,-95.25297222
OWK,USBP,Norridgewock,ME,USA,44.7155,-69.86647222
OWX,USBP,Ottawa,OH,USA,41.0355825,-83.98202444
OXB,USBP,Ocean City,MD,USA,38.31044444,-75.12397222
OXC,USBP,Oxford,CT,USA,41.47855556,-73.13525
OXD,USBP,Oxford,OH,USA,39.50203917,-84.7841425
OXI,USBP,Knox,IN,USA,41.3301875,-86.66473194
OXR,USBP,Oxnard,CA,USA,34.20080083,-119.2072164
OXV,USBP,Knoxville,IA,USA,41.29888556,-93.11381556
OYM,USBP,St Marys,PA,USA,41.41247778,-78.50263139
OZA,USBP,Ozona,TX,USA,30.73528028,-101.2029719
OZW,USBP,Howell,MI,USA,42.62950694,-83.98417361
P01,USBP,Ajo,AZ,USA,32.45005694,-112.8673778
P04,USBP,Bisbee,AZ,USA,31.36399028,-109.8831286
P08,USBP,Coolidge,AZ,USA,32.93594444,-111.4265278
P13,USBP,Globe,AZ,USA,33.35314722,-110.6673611
P14,USBP,Holbrook,AZ,USA,34.93891389,-110.1395656
P20,USBP,Parker,AZ,USA,34.15063889,-114.2712222
P32,USBP,Williams,AZ,USA,35.30223222,-112.1940575
P33,USBP,Willcox,AZ,USA,32.24540278,-109.8946319
P45,USBP,Mount Pleasant,PA,USA,40.10840556,-79.54142694
P52,USBP,Cottonwood,AZ,USA,34.73002111,-112.0351569
P53,USBP,Monongahela,PA,USA,40.20972222,-79.83144444
PAE,USBP,Everett,WA,USA,47.90762861,-122.2815892
PAH,USBP,Paducah,KY,USA,37.06083333,-88.77375
PAK,USBP,Hanapepe,HI,USA,21.89686833,-159.6033217
PAN,USBP,Payson,AZ,USA,34.25683639,-111.3392558
PAO,USBP,Palo Alto,CA,USA,37.46111944,-122.1150444
PAQ,USBP,Palmer,AK,USA,61.59474194,-149.0888242
PBF,USBP,Pine Bluff,AR,USA,34.17498722,-91.93472028
PBH,USBP,Phillips,WI,USA,45.70895028,-90.40248472
PBI,USBP,West Palm Beach,FL,USA,26.68316194,-80.09559417
PBV,USBP,St. George,AK,USA,56.57735278,-169.6637361
PCK,USBP,Porcupine Creek,AK,USA,67.23789833,-150.2860608
PCM,USBP,Plant City,FL,USA,28.00021667,-82.16424167
PCW,USBP,Port Clinton,OH,USA,41.51627778,-82.86869444
PCZ,USBP,Waupaca,WI,USA,44.33368778,-89.01549861
PDC,USBP,Prairie Du Chien,WI,USA,43.01928889,-91.12374722
PDK,USBP,Atlanta,GA,USA,33.87560444,-84.30196778
PDT,USBP,Pendleton,OR,USA,45.69505556,-118.8414444
PDX,USBP,Portland,OR,USA,45.58872222,-122.5975
PEA,USBP,Pella,IA,USA,41.40006667,-92.94588333
PEC,USBP,Pelican,AK,USA,57.95517222,-136.2362733
PEO,USBP,Penn Yan,NY,USA,42.63813556,-77.05306083
PEQ,USBP,Pecos City,TX,USA,31.3823575,-103.5107017
PEZ,USBP,Pleasanton,TX,USA,28.95419444,-98.51998917
PFN,USBP,Panama City,FL,USA,30.21208333,-85.68280556
PGA,USBP,Page,AZ,USA,36.92611111,-111.4483611
PGD,USBP,Punta Gorda,FL,USA,26.92019444,-81.99052778
PGM,USBP,Port Graham,AK,USA,59.34825944,-151.8315389
PGR,USBP,Paragould,AR,USA,36.06352944,-90.50986028
PGV,USBP,Greenville,NC,USA,35.63523944,-77.38532028
PHD,USBP,New Philadelphia,OH,USA,40.47091667,-81.41975
PHF,USBP,Newport News,VA,USA,37.13189556,-76.4929875
PHG,USBP,Phillipsburg,KS,USA,39.73530556,-99.31741667
PHH,USBP,Andrews,SC,USA,33.45169472,-79.52620111
PHK,USBP,Pahokee,FL,USA,26.78503861,-80.69335528
PHL,USBP,Philadelphia,PA,USA,39.87195278,-75.24114083
PHN,USBP,Port Huron,MI,USA,42.91095778,-82.52886139
PHO,USBP,Point Hope,AK,USA,68.34877417,-166.7993086
PHP,USBP,Philip,SD,USA,44.04862722,-101.5990603
PHT,USBP,Paris,TN,USA,36.33822472,-88.38287861
PHX,USBP,Phoenix,AZ,USA,33.43416667,-112.0080556
PIA,USBP,Peoria,IL,USA,40.66424333,-89.69330556
PIB,USBP,Hattiesburg-Laurel,MS,USA,31.46714944,-89.33705778
PIE,USBP,St. Petersburg,FL,USA,27.91076333,-82.68743944
PIH,USBP,Pocatello,ID,USA,42.91130556,-112.5958611
PIL,USBP,Port Isabel,TX,USA,26.16621,-97.34588611
PIM,USBP,Pine Mountain,GA,USA,32.84069444,-84.88244444
PIR,USBP,Pierre,SD,USA,44.38267694,-100.285965
PIT,USBP,Pittsburgh,PA,USA,40.49146583,-80.23287083
PIZ,USBP,Point Lay,AK,USA,69.732875,-163.0053417
PJY,USBP,Pinckneyville-Duquoin,IL,USA,37.97788417,-89.36044889
PKA,USBP,Napaskiak,AK,USA,60.70369056,-161.7767367
PKB,USBP,Parkersburg,WV,USA,39.34510333,-81.43920194
PKD,USBP,Park Rapids,MN,USA,46.90062583,-95.07313278
PKF,USBP,Park Falls,WI,USA,45.95502361,-90.42441806
PLB,USBP,Plattsburgh,NY,USA,44.68751861,-73.52452306
PLD,USBP,Portland,IN,USA,40.45076167,-84.99007917
PLN,USBP,Pellston,MI,USA,45.5709275,-84.796715
PLR,USBP,Pell City,AL,USA,33.55883333,-86.24905556
PMB,USBP,Pembina,ND,USA,48.9425,-97.24083333
PMD,USBP,Palmdale,CA,USA,34.62938889,-118.0845528
PMH,USBP,Portsmouth,OH,USA,38.84047,-82.84731361
PMP,USBP,Pompano Beach,FL,USA,26.24713889,-80.11105556
PMV,USBP,Plattsmouth,NE,USA,40.95025,-95.91788889
PMX,USBP,Palmer,MA,USA,42.22328722,-72.31138694
PMZ,USBP,Plymouth,NC,USA,35.80843944,-76.75927694
PNA,USBP,Pinedale,WY,USA,42.79549917,-109.8070944
PNC,USBP,Ponca City,OK,USA,36.73058417,-97.09976833
PNE,USBP,Philadelphia,PA,USA,40.08194417,-75.01058667
PNM,USBP,Princeton,MN,USA,45.55986778,-93.60821611
PNN,USBP,Princeton,ME,USA,45.20066667,-67.56438889
PNP,USBP,Pilot Point,AK,USA,57.58038056,-157.5674444
PNS,USBP,Pensacola,FL,USA,30.47330556,-87.18744444
POC,USBP,La Verne,CA,USA,34.09164833,-117.7817803
POF,USBP,Poplar Bluff,MO,USA,36.77394444,-90.32484722
POH,USBP,Pocahontas,IA,USA,42.74280556,-94.64730556
POU,USBP,Poughkeepsie,NY,USA,41.62661111,-73.88411111
POY,USBP,Powell,WY,USA,44.86797222,-108.793
PPA,USBP,Pampa,TX,USA,35.61298806,-100.9962608
PPC,USBP,Prospect Creek,AK,USA,66.81288139,-150.6437925
PPF,USBP,Parsons,KS,USA,37.33125778,-95.50900667
PPG,USBP,Pago Pago,AS,USA,14.33102278,-170.7105258
PPO,USBP,La Porte,IN,USA,41.57276194,-86.73413139
PPQ,USBP,Pittsfield,IL,USA,39.63885556,-90.77843111
PQI,USBP,Presque Isle,ME,USA,46.68896,-68.04479972
PQL,USBP,Pascagoula,MS,USA,30.46278111,-88.52922778
PQN,USBP,Pipestone,MN,USA,43.98330333,-96.30031083
PR03,USBP,Fajardo,PR,USA,18.339675,-65.62460583
PRB,USBP,Paso Robles,CA,USA,35.67288611,-120.6270558
PRC,USBP,Prescott,AZ,USA,34.65447222,-112.4195833
PRG,USBP,Paris,IL,USA,39.70015944,-87.66961861
PRN,USBP,Greenville,AL,USA,31.84540222,-86.61044583
PRO,USBP,Perry,IA,USA,41.82801306,-94.15990361
PRX,USBP,Paris,TX,USA,33.63660667,-95.45073194
PSB,USBP,Philipsburg,PA,USA,40.88439139,-78.08734167
PSC,USBP,Pasco,WA,USA,46.26468028,-119.1190292
PSE,USBP,Ponce,PR,USA,18.00830278,-66.56301194
PSF,USBP,Pittsfield,MA,USA,42.42684667,-73.29292806
PSG,USBP,Petersburg,AK,USA,56.80165194,-132.9452781
PSK,USBP,Dublin,VA,USA,37.13734528,-80.67848167
PSM,USBP,Portsmouth,NH,USA,43.07795889,-70.82327333
PSN,USBP,Palestine,TX,USA,31.77969444,-95.70630556
PSP,USBP,Palm Springs,CA,USA,33.82921556,-116.5062531
PSX,USBP,Palacios,TX,USA,28.72751778,-96.2509675
PTB,USBP,Petersburg,VA,USA,37.18375833,-77.50738889
PTD,USBP,Potsdam,NY,USA,44.67666917,-74.94844639
PTH,USBP,Port Heiden,AK,USA,56.95943333,-158.6318208
PTK,USBP,Pontiac,MI,USA,42.66520389,-83.41870917
PTN,USBP,Patterson,LA,USA,29.71081917,-91.33971778
PTS,USBP,Pittsburg,KS,USA,37.44855556,-94.73133333
PTT,USBP,Pratt,KS,USA,37.7000175,-98.7462025
PTU,USBP,Platinum,AK,USA,59.01135611,-161.8196661
PTV,USBP,Porterville,CA,USA,36.02960778,-119.0627311
PTW,USBP,Pottstown,PA,USA,40.23957167,-75.55662528
PUB,USBP,Pueblo,CO,USA,38.28908722,-104.4965722
PUC,USBP,Price,UT,USA,39.61391556,-110.7514183
PUW,USBP,"Pullman/Moscow,ID",WA,USA,46.74386111,-117.1095833
PVB,USBP,Platteville,WI,USA,42.68935583,-90.44439278
PVC,USBP,Provincetown,MA,USA,42.07199833,-70.22137667
PVD,USBP,Providence,RI,USA,41.72399917,-71.42822111
PVF,USBP,Placerville,CA,USA,38.72421806,-120.753325
PVG,USBP,Portsmouth,VA,USA,36.78014889,-76.44883472
PVJ,USBP,Pauls Valley,OK,USA,34.71105361,-97.22321694
PVU,USBP,Provo,UT,USA,40.21919444,-111.7233611
PVW,USBP,Plainview,TX,USA,34.16814722,-101.7173361
PWA,USBP,Oklahoma City,OK,USA,35.53455,-97.64721556
PWC,USBP,Pine River,MN,USA,46.7247875,-94.3817
PWD,USBP,Plentywood,MT,USA,48.79030583,-104.533845
PWG,USBP,Waco,TX,USA,31.48491667,-97.31652778
PWK,USBP,Chicago/Wheeling/Prospect Heights,IL,USA,42.11418083,-87.90148083
PWM,USBP,Portland,ME,USA,43.64616667,-70.30875
PWT,USBP,Bremerton,WA,USA,47.49275361,-122.7624286
PXE,USBP,Perry,GA,USA,32.51058333,-83.76733333
PYG,USBP,Pageland,SC,USA,34.74213889,-80.34519444
PYM,USBP,Plymouth,MA,USA,41.90902444,-70.72878778
PYX,USBP,Perryton,TX,USA,36.41200333,-100.7517883
PZQ,USBP,Rogers City,MI,USA,45.40709667,-83.81288556
Q00,USBP,Littlefield,TX,USA,33.92395306,-102.3866831
Q06,USBP,Tulia,TX,USA,34.56682472,-101.7814611
Q14,USBP,Espanola,NM,USA,36.02502306,-106.0464114
Q16,USBP,Reserve,NM,USA,33.70005472,-108.8506214
Q17,USBP,Boonville,CA,USA,39.0126775,-123.3827864
Q21,USBP,Brownsville,CA,USA,39.45544417,-121.2913511
Q24,USBP,Levelland,TX,USA,33.54980833,-102.3727333
Q25,USBP,Dinsmore,CA,USA,40.49291944,-123.5997589
Q26,USBP,Brownfield,TX,USA,33.173675,-102.1926208
Q31,USBP,Visalia,CA,USA,36.44856139,-119.3190056
Q34,USBP,Portales,NM,USA,34.14547222,-103.4103333
Q35,USBP,Springerville,AZ,USA,34.1286575,-109.3114756
Q37,USBP,Carrizozo,NM,USA,33.64886139,-105.895685
Q41,USBP,Floydada,TX,USA,34.00230056,-101.330435
Q42,USBP,Springer,NM,USA,36.32697806,-104.6197117
Q44,USBP,Beaver,OK,USA,36.79891472,-100.5298708
Q49,USBP,Firebaugh,CA,USA,36.85998861,-120.4644675
Q53,USBP,Franklin,CA,USA,38.30491306,-121.4296736
Q55,USBP,Dimmitt,TX,USA,34.56673556,-102.3226947
Q58,USBP,Santa Rosa,NM,USA,34.93442472,-104.643065
Q61,USBP,Georgetown,CA,USA,38.92111389,-120.8647944
Q68,USBP,Groveland,CA,USA,37.86166667,-120.1778889
Q72,USBP,Hayfork,CA,USA,40.54708833,-123.1816953
Q84,USBP,Mendota,CA,USA,36.75800528,-120.3712794
Q88,USBP,Paradise,CA,USA,39.70960639,-121.6163617
Q94,USBP,Rio Linda,CA,USA,38.67601389,-121.4455092
Q95,USBP,Ruth,CA,USA,40.21125917,-123.2975231
Q99,USBP,San Martin,CA,USA,37.08158611,-121.5968056
RAC,USBP,Racine,WI,USA,42.76119139,-87.81389806
RAL,USBP,Riverside,CA,USA,33.95187528,-117.4451017
RAP,USBP,Rapid City,SD,USA,44.04532139,-103.0573708
RBD,USBP,Dallas,TX,USA,32.68086111,-96.86819444
RBE,USBP,Bassett,NE,USA,42.56966667,-99.56836111
RBG,USBP,Roseburg,OR,USA,43.23878306,-123.3558617
RBL,USBP,Red Bluff,CA,USA,40.15065667,-122.2522903
RBW,USBP,Walterboro,SC,USA,32.92052778,-80.64125
RBY,USBP,Ruby,AK,USA,64.72721556,-155.4698886
RCA,USBP,NA,NA,USA,44.145094,-103.103567
RCR,USBP,Rochester,IN,USA,41.06554833,-86.18170444
RCX,USBP,Ladysmith,WI,USA,45.49825694,-91.00186361
RDD,USBP,Redding,CA,USA,40.50898361,-122.2934019
RDG,USBP,Reading,PA,USA,40.3785,-75.96525
RDK,USBP,Red Oak,IA,USA,41.01052778,-95.25986111
RDM,USBP,Redmond,OR,USA,44.25406722,-121.1499633
RDR,USBP,NA,NA,USA,47.961167,-97.401167
RDU,USBP,Raleigh,NC,USA,35.87763889,-78.78747222
RDV,USBP,Red Devil,AK,USA,61.78764333,-157.3479344
RED,USBP,Red Lodge,MT,USA,45.18744472,-109.2673778
RFD,USBP,Rockford,IL,USA,42.19536389,-89.09721111
RFG,USBP,Refugio,TX,USA,28.29361694,-97.32304833
RGK,USBP,Red Wing,MN,USA,44.58935611,-92.48496889
RHI,USBP,Rhinelander,WI,USA,45.63119306,-89.46745361
RHV,USBP,San Jose,CA,USA,37.33287306,-121.8197947
RIC,USBP,Richmond,VA,USA,37.50516667,-77.31966667
RID,USBP,Richmond,IN,USA,39.75721528,-84.84282
RIF,USBP,Richfield,UT,USA,38.73643611,-112.0989444
RIL,USBP,Rifle,CO,USA,39.526315,-107.7269403
RIU,USBP,Rancho Murieta,CA,USA,38.4887975,-121.1024447
RIV,USBP,Riverside,CA,USA,33.88057333,-117.2594836
RIW,USBP,Riverton,WY,USA,43.064235,-108.4598411
RKD,USBP,Rockland,ME,USA,44.06008333,-69.09925
RKP,USBP,Rockport,TX,USA,28.08677778,-97.04461111
RKR,USBP,Poteau,OK,USA,35.02162639,-94.6212525
RKS,USBP,Rock Springs,WY,USA,41.5942175,-109.0651928
RKW,USBP,Rockwood,TN,USA,35.922295,-84.68966278
RLD,USBP,Richland,WA,USA,46.305635,-119.3041853
RME,USBP,Rome,NY,USA,43.23379861,-75.40703333
RMG,USBP,Rome,GA,USA,34.35060111,-85.15801389
RMP,USBP,Rampart,AK,USA,65.50786222,-150.1428047
RMY,USBP,Marshall,MI,USA,42.25118111,-84.9554525
RNC,USBP,McMinnville,TN,USA,35.69870944,-85.84381722
RNH,USBP,New Richmond,WI,USA,45.14831139,-92.53806139
RNM,USBP,Ramona,CA,USA,33.038905,-116.9136392
RNO,USBP,Reno,NV,USA,39.49857611,-119.7680647
RNT,USBP,Renton,WA,USA,47.49313889,-122.21575
RNV,USBP,Cleveland,MS,USA,33.76114056,-90.75787528
ROA,USBP,Roanoke,VA,USA,37.32546833,-79.97542833
ROC,USBP,Rochester,NY,USA,43.11886611,-77.67238389
ROG,USBP,Rogers,AR,USA,36.37229667,-94.10686972
ROP,USBP,NA,NA,Thailand,14.078333,101.378334
ROR,USBP,NA,NA,Palau,7.367222,134.544167
ROS,USBP,Rush City,MN,USA,45.69801389,-92.95298972
ROW,USBP,Roswell,NM,USA,33.30155556,-104.5305556
ROX,USBP,Roseau,MN,USA,48.85603806,-95.69703861
RPB,USBP,Belleville,KS,USA,39.81790861,-97.659625
RPD,USBP,Rice Lake,WI,USA,45.41809056,-91.77365194
RPX,USBP,Roundup,MT,USA,46.47357528,-108.5576333
RQB,USBP,Big Rapids,MI,USA,43.72263278,-85.50407333
RQE,USBP,Window Rock,AZ,USA,35.65205556,-109.0673889
RRL,USBP,Merrill,WI,USA,45.19927083,-89.71143389
RRT,USBP,Warroad,MN,USA,48.94138889,-95.34838889
RSH,USBP,Russian Mission,AK,USA,61.77967583,-161.3194772
RSL,USBP,Russell,KS,USA,38.87212222,-98.81177611
RSN,USBP,Ruston,LA,USA,32.51444444,-92.58833333
RST,USBP,Rochester,MN,USA,43.90882639,-92.49798722
RSV,USBP,Robinson,IL,USA,39.01604222,-87.649775
RSW,USBP,Ft. Myers,FL,USA,26.53616667,-81.75516667
RTN,USBP,Raton,NM,USA,36.74152778,-104.5021833
RUE,USBP,Russellville,AR,USA,35.25914667,-93.09326611
RUG,USBP,Rugby,ND,USA,48.39035917,-100.0242739
RUQ,USBP,Salisbury,NC,USA,35.64588583,-80.52029306
RUT,USBP,Rutland,VT,USA,43.52990694,-72.949615
RVJ,USBP,Reidsville,GA,USA,32.05897222,-82.15172222
RVL,USBP,Reedsville,PA,USA,40.67737417,-77.62682833
RVN,USBP,Rogersville,TN,USA,36.45757917,-82.88503722
RVS,USBP,Tulsa,OK,USA,36.0396275,-95.984635
RWF,USBP,Redwood Falls,MN,USA,44.54720389,-95.082255
RWI,USBP,Rocky Mount,NC,USA,35.85498861,-77.89295611
RWL,USBP,Rawlins,WY,USA,41.8055975,-107.19994
RWN,USBP,Winamac,IN,USA,41.09226306,-86.61287111
RXE,USBP,Rexburg,ID,USA,43.83391139,-111.805105
RYN,USBP,Tucson,AZ,USA,32.14308333,-111.1728611
RYV,USBP,Watertown,WI,USA,43.16963222,-88.72321222
RYY,USBP,Marietta,GA,USA,34.01315611,-84.59854472
RZL,USBP,Rensselaer,IN,USA,40.94789861,-87.18257944
RZN,USBP,Siren,WI,USA,45.8227275,-92.37250083
RZT,USBP,Chillicothe,OH,USA,39.44136778,-83.02251556
RZZ,USBP,Roanoke Rapids,NC,USA,36.43945583,-77.70934139
S01,USBP,Conrad,MT,USA,48.16863889,-111.9764722
S03,USBP,Ashland,OR,USA,42.19028361,-122.6606283
S05,USBP,Bandon,OR,USA,43.08733083,-124.4095578
S07,USBP,Bend,OR,USA,44.09483333,-121.2006389
S10,USBP,Chelan,WA,USA,47.86597139,-119.9427053
S12,USBP,Albany,OR,USA,44.63781639,-123.0594486
S18,USBP,Forks,WA,USA,47.94146583,-124.3929867
S21,USBP,Sunriver,OR,USA,43.87633333,-121.4530556
S23,USBP,Ione,WA,USA,48.70727528,-117.4126036
S24,USBP,Fremont,OH,USA,41.29570556,-83.03723056
S25,USBP,Watford City,ND,USA,47.79569972,-103.2536992
S27,USBP,Kalispell,MT,USA,48.17856944,-114.3037408
S28,USBP,Dunseith,ND,USA,48.99778194,-100.0434589
S30,USBP,Lebanon,OR,USA,44.529845,-122.9295336
S31,USBP,Lopez,WA,USA,48.48259944,-122.9368444
S32,USBP,Cooperstown,ND,USA,47.42277361,-98.10587139
S33,USBP,Madras,OR,USA,44.66623139,-121.1631
S34,USBP,Plains,MT,USA,47.47243611,-114.900135
S39,USBP,Prineville,OR,USA,44.28699389,-120.9038328
S40,USBP,Prosser,WA,USA,46.212355,-119.7928122
S43,USBP,Snohomish,WA,USA,47.90815306,-122.1054072
S45,USBP,Siletz Bay (Gleneden Beach),OR,USA,44.87761139,-124.0284472
S47,USBP,Tillamook,OR,USA,45.41824194,-123.8143839
S50,USBP,Auburn,WA,USA,47.32815583,-122.2265092
S52,USBP,Winthrop,WA,USA,48.42070056,-120.1470264
S59,USBP,Libby,MT,USA,48.28384528,-115.4902453
S60,USBP,Kenmore,WA,USA,47.75482,-122.2592931
S64,USBP,Stanford,MT,USA,47.14718944,-110.2299289
S66,USBP,Homedale,ID,USA,43.61488056,-116.9215372
S67,USBP,Nampa,ID,USA,43.58133333,-116.5230556
S68,USBP,Orofino,ID,USA,46.49129139,-116.2768061
S69,USBP,Lincoln,MT,USA,46.97494083,-112.6447606
S70,USBP,Othello,WA,USA,46.79486278,-119.0802875
S71,USBP,Chinook,MT,USA,48.59194444,-109.2488889
S72,USBP,St Maries,ID,USA,47.32768722,-116.5773906
S73,USBP,Kamiah,ID,USA,46.21934028,-116.0134736
S80,USBP,Grangeville,ID,USA,45.94255806,-116.1234158
S83,USBP,Kellogg,ID,USA,47.54769889,-116.1885008
S85,USBP,Culbertson,MT,USA,48.15333333,-104.5038889
S87,USBP,Weiser,ID,USA,44.20683056,-116.9623869
S89,USBP,Craigmont,ID,USA,46.24710917,-116.4801447
S93,USBP,Cle Elum,WA,USA,47.18317583,-120.884525
S94,USBP,Colfax,WA,USA,46.8584975,-117.4137964
S97,USBP,Brewster,WA,USA,48.10486806,-119.7206128
SAA,USBP,Saratoga,WY,USA,41.44485944,-106.8235264
SAC,USBP,Sacramento,CA,USA,38.51252389,-121.4934689
SAD,USBP,Safford,AZ,USA,32.85331278,-109.6349708
SAF,USBP,Santa Fe,NM,USA,35.61677778,-106.0881389
SAN,USBP,San Diego,CA,USA,32.73355611,-117.1896567
SAR,USBP,Sparta,IL,USA,38.14893833,-89.69870972
SAT,USBP,San Antonio,TX,USA,29.53369444,-98.46977778
SAV,USBP,Savannah,GA,USA,32.12758333,-81.20213889
SAW,USBP,Gwinn,MI,USA,46.35361111,-87.39583222
